transaction_id,date,account_number,transaction_type,amount,currency,status,merchant,location
6e48d747-a02d-4da3-bf80-6ed1c933a9c4,2024-12-22,GB84VLZF07803506254884,Transfer,4521.06,CHF,Failed,Davis LLC,Lake Wendymouth
d09404f7-c100-48ba-89db-4bc777715a43,2024-10-13,GB45GRTC54098561274194,Deposit,2218.13,EUR,Pending,"King, Butler and Porter",West Stephenstad
8283fe30-52a1-4af9-ba9b-7c5ab4336f85,2024-04-20,GB94AFWN14334105946048,Deposit,164.74,USD,Failed,Harper Inc,South Brianna
a21c6e94-fe7c-4fe2-8ffe-1e4b479fc25f,2025-02-15,GB48OKUG03941361133301,Withdrawal,3813.19,CHF,Pending,Chambers-Lee,Port Melissaton
04963713-a5c4-46e7-9367-986196672aca,2024-08-05,GB07YJYO94583493051133,Withdrawal,3487.3,EUR,Pending,Edwards-Elliott,Port Johnview
b8706484-dea3-48ec-a1de-8fbffa360446,2024-09-21,GB03DCVG31021274766186,Payment,4886.71,CHF,Failed,Simpson-Larson,North Christopherbury
5e1885ae-0e54-4083-a7d6-30830597a9ac,2024-05-04,GB27SQYP22254832154526,Deposit,890.64,USD,Completed,Reed-Pugh,Mauricemouth
67e2a668-1e7f-4a56-98b9-7e74ccbcf5d8,2024-10-12,GB94GXBS36805059167626,Transfer,884.63,GBP,Pending,Lopez LLC,Huntshire
1875547d-6482-486f-9ca2-2648be2a87ed,2024-12-16,GB87KOIP68935059284671,Withdrawal,3965.43,EUR,Failed,"Smith, Morris and Duffy",West Gregoryberg
ec03aa16-5558-42df-87e2-7bb3136e0fe0,2024-11-30,GB36DOAY11796413737806,Transfer,4972.71,CHF,Failed,"Martinez, Hunt and Parker",East Adam
ec335e06-1c0b-42e5-bf41-b83aed28a222,2024-12-20,GB49QKEV01754584860592,Withdrawal,3364.68,CHF,Completed,Gutierrez Group,West Jennifer
953546ca-5863-42d0-adf0-87221e85b301,2024-08-18,GB67AHJC24042248213493,Withdrawal,4238.05,EUR,Failed,Anderson and Sons,West Davidtown
63245a0c-9a65-431b-ace0-e15e6bdbaa18,2024-12-27,GB13XQTD39251245838499,Deposit,950.03,GBP,Pending,Torres and Sons,East Cassandra
27a9e63e-225d-4812-b8a1-d44b33f9f3a1,2024-10-08,GB48AAFQ67761606857672,Payment,4165.14,USD,Completed,"Burgess, Harper and Allen",Lake Justin
58696247-88f1-4a45-8631-aa2f9743ed88,2024-09-19,GB78CLUL47582054691965,Transfer,4343.16,USD,Completed,Shields Inc,Gomezchester
309c9d3d-49fc-4f90-b248-b229d376b0e3,2024-07-03,GB64AGUN46359428859986,Deposit,3291.2,USD,Completed,Gutierrez-Hall,South Carrie
982a6de1-cd27-4dc4-ab9f-410bfd0c6817,2024-10-09,GB77EUYB87620500937205,Withdrawal,1990.58,CHF,Completed,"Moss, Alexander and Lynch",West Jenniferberg
0a37b64b-8069-4c75-98c2-f2c808eb6ae8,2025-02-19,GB37MJFP82130813482197,Payment,1633.2,USD,Completed,"Stevens, Lutz and Wilkinson",South Christopherview
025ce224-e3e5-4038-bd91-654c749235fb,2024-02-28,GB30ZWVH36639044239996,Payment,1894.63,CHF,Pending,Hall LLC,Floresside
869891dc-fdf6-4872-9fdb-d47bc620962f,2025-01-20,GB36PTVO99475413051393,Deposit,3802.57,USD,Failed,Gillespie-Smith,South Ryanport
0e1b03a8-6920-4e18-9d90-71587d04b641,2024-11-15,GB76THYK93744064788670,Deposit,3341.98,GBP,Pending,"May, Carr and Turner",Lake Caitlin
8ab289ff-6f86-483f-bfc8-0031c145a8e3,2025-02-05,GB18NGQT29811084582092,Payment,1303.38,USD,Completed,Miller and Sons,Patriciaburgh
3e0e781b-2ac0-4aee-b6b2-87eeeed81ac7,2025-01-08,GB47TPZB80690398170293,Payment,4556.13,GBP,Failed,Tucker PLC,Edwardsfort
8edd5707-921e-4f96-842f-eef0c4775673,2024-05-17,GB70QZQM26215858456913,Transfer,1469.54,CHF,Completed,"Coleman, Richardson and Velasquez",Diazmouth
ea22e10c-6575-4d41-aa30-7b3eba6401b0,2024-03-24,GB83QVTU98937869370847,Payment,1003.86,EUR,Completed,Greene-Lewis,Maddoxfort
1fb803f7-5da2-465b-9c56-5130e1887a58,2024-06-05,GB61AYAN88708600626698,Transfer,975.87,CHF,Completed,Reyes-Morales,North Darryl
56e091d9-e6b9-4322-8ed4-94b315b28f98,2024-11-27,GB69WRIO75543281512437,Withdrawal,326.45,USD,Failed,Everett-George,Gregoryfort
1d7be56b-f8d7-422b-a7a1-a0240d39ed54,2024-07-21,GB78KKKG02366134773121,Deposit,845.36,GBP,Pending,Barry Inc,Port Josephhaven
06678a64-aa24-409e-afe7-6802b10b6e25,2024-06-14,GB97AKRN20588982046549,Payment,2105.57,EUR,Failed,"Mullen, Smith and Rodriguez",Port William
40ccc60a-defb-47c8-b0ff-e1436b3c5058,2025-01-10,GB92GNLZ99773966326474,Payment,3491.91,USD,Pending,Smith Inc,North Anthony
581bdb24-fb9b-4e73-861d-bd0633984d38,2024-05-22,GB60AETH48633535555080,Payment,59.77,CHF,Completed,Graham-Beck,North Miranda
3d5f4ed8-2ee7-4951-9bf1-db14e7b89eb1,2024-12-20,GB46MYHS86851739282810,Payment,4063.21,GBP,Completed,Scott Ltd,Sandersview
23c414ce-495a-4c93-b335-2b9dca051882,2024-04-17,GB06OQWV98573257720712,Withdrawal,1700.5,EUR,Completed,Martinez and Sons,Port James
65187621-9c27-478a-a421-7eba0f3aacd2,2025-01-09,GB09GCEJ04564782767839,Deposit,3636.42,USD,Pending,"Mccoy, Mullins and Underwood",Lake Kevin
d9e55035-a759-4157-92d6-894c31bc0a0a,2024-09-25,GB80OWHR86773737824503,Deposit,3391.04,EUR,Failed,Freeman Ltd,East Melissa
c8c3b829-2bc4-4b89-96e7-cd6303b4e8ba,2024-09-15,GB58QWAO40260361223867,Transfer,3036.6,USD,Completed,Ramirez-Woodward,South Barry
3d96cad1-f8b0-4495-ab57-b67e3a029393,2024-03-05,GB37ANGS41343695384363,Transfer,1340.02,GBP,Failed,Harper-Brown,Smithbury
4acba79a-50b0-4eea-a8ea-df4ead2e5a18,2024-08-28,GB02LPIB97685361651561,Withdrawal,3071.3,CHF,Failed,Lamb Ltd,North Deborah
54daa8e0-5395-4ea9-b238-be6ea4ae2786,2024-05-23,GB54DVWM05972976225008,Withdrawal,1668.53,GBP,Pending,Wallace-Davies,West Diana
7c98999b-087c-45f0-b9cc-03995f8baa1c,2025-02-13,GB14VNEG35967561156410,Withdrawal,2079.07,GBP,Pending,Gallagher-Barrett,Dawnborough
04a80d53-189c-4acc-9e6d-0aa6906121ad,2024-11-16,GB48ISUQ21513939806536,Payment,2789.16,CHF,Failed,Mcdonald-Rhodes,Grayton
5262e235-a8d2-4270-9373-1c627015f06d,2024-07-05,GB03ZYPP70578706085206,Payment,2369.07,USD,Completed,Maldonado-Smith,South Feliciachester
e312ad64-65b1-46e4-bf18-9f96083882cd,2024-12-24,GB53WVOY52863698339837,Withdrawal,2902.41,EUR,Failed,Hoffman LLC,New Kenneth
9447754c-f918-4f9d-95b7-04b28559e504,2024-09-12,GB11HMJX49573526621249,Payment,4118.64,GBP,Failed,Hunter-Randolph,Cisnerosfort
edbad8c2-97d4-44d3-9337-9a8d72596741,2024-03-03,GB57NBYB31343248593095,Withdrawal,1820.01,GBP,Completed,Aguilar Group,East Angelicaside
66f1789d-955a-4651-bc8c-230826d74b54,2025-02-10,GB55SAII08946695162221,Withdrawal,3320.69,GBP,Failed,"Davis, Key and Lambert",Matthewmouth
e58d822d-04db-4ea5-824a-824e9b9d078a,2024-06-01,GB46SMGM76206612999349,Withdrawal,853.05,USD,Pending,Good-Chavez,Smithfurt
af29287f-01be-4282-9dde-6fe9325193be,2025-02-09,GB13HJQK91642767877920,Transfer,4294.95,EUR,Failed,"Ortega, Graham and Costa",East Dana
a46c11e8-2c32-4414-8726-6ee1f687b9e9,2024-06-06,GB75BRIA13421108819366,Deposit,2882.01,CHF,Pending,"Baird, Ruiz and Oliver",Port Davidberg
a8f9fc89-6080-41ba-9003-072276542a6c,2024-11-12,GB87JGLS58988949943241,Payment,3843.18,USD,Completed,Meyer Inc,Melanieberg
502a71af-0e4a-4823-822c-8e308281a30c,2024-07-19,GB82ZNRO86230567552952,Withdrawal,984.03,CHF,Pending,"Smith, Collins and Walters",Port Erin
f50fe724-6cea-4d10-8927-3fe8382cc6b1,2024-11-08,GB84MJJT25450444508238,Transfer,295.71,GBP,Pending,Davis-Hayes,Ericborough
5a1a3c02-2b7d-460e-b342-e2b937754ec4,2024-08-13,GB04SLPP58641605907109,Transfer,3348.84,CHF,Failed,Flores Group,Gordonbury
ffb3a3e1-d856-40a9-9587-ffcdadb0d6b0,2024-09-24,GB52XCCF56055960646953,Deposit,4840.99,GBP,Pending,"Logan, Mathews and Price",Mcculloughbury
e59285f0-21bd-4372-acc5-044cd0d690a3,2024-09-18,GB27ROIG27853579185917,Transfer,4619.93,USD,Failed,"Hayes, Perez and Kirk",West Heatherville
eeb83d5a-0a11-4b65-8c2f-b53127db82d8,2024-03-14,GB94SKZI43534563287723,Deposit,199.4,USD,Pending,Wilson-Lucas,Jacobchester
635b67b0-6d70-46bb-9a4a-2c6500d595e7,2024-07-19,GB81MSVP82874070017119,Withdrawal,489.61,USD,Completed,Lewis Ltd,Carriehaven
706e5d88-6aab-4d31-bca9-411c41076ebd,2024-08-23,GB15RMYB06238365547196,Deposit,481.62,EUR,Failed,Bradley-Bray,Lake Amanda
7e9e337c-2756-4d46-ad9d-5a3e49a71008,2025-01-25,GB67IMJF16400739661897,Payment,1179.04,EUR,Completed,"Turner, Flores and Sampson",Thomasside
ec5b9488-1daf-464f-93dd-02b14149990f,2024-07-25,GB02WASZ29186735005234,Payment,3702.92,CHF,Completed,Vazquez Inc,New Daryl
498aec89-888f-481b-b30a-d20bd00a83f3,2024-09-20,GB92EGYU03013620855952,Deposit,2966.28,EUR,Pending,Smith Group,North Jessicamouth
cb2a2c47-35dd-4466-9218-72ff0bf3704d,2024-08-14,GB44EXWW52505713752540,Deposit,4255.19,CHF,Failed,Willis PLC,Amberburgh
4be252c7-9db4-4dea-bbf1-0b233db1e498,2024-08-05,GB17ZLVE21054867835367,Transfer,4987.83,EUR,Pending,"Mcdaniel, Price and Matthews",Wileyville
837ed6af-f8a0-406a-9c2b-f6c5e5953482,2024-11-17,GB83FXQN50660754616551,Transfer,137.12,USD,Failed,"Stein, Kim and Ballard",Laurenport
f343f385-6041-48dc-ab07-df04e492c2c6,2024-06-06,GB80OPLP91850072940078,Payment,2353.98,USD,Completed,Harrison Ltd,Port Daniel
62f1022a-39c6-4082-8edf-74c124080bb0,2024-08-11,GB38WQIL43660569702327,Deposit,550.53,USD,Pending,"Wood, Mccullough and Ballard",Hunterton
931c7bb5-5329-4d14-94b7-22c54af7238e,2025-01-29,GB69JKDH98561007150756,Deposit,3579.06,EUR,Pending,Berry and Sons,South Kimberly
29d30fd5-a270-4c92-988c-0b9c53f36ad9,2024-05-15,GB70AOVB93229573680385,Deposit,1292.43,EUR,Pending,Brooks-White,East Monica
4c90caa1-7395-4ba4-bb72-d89b435ea7ee,2024-11-10,GB02ZJDY51931380867366,Transfer,1694.0,CHF,Completed,Gould Inc,Lake Joseph
17aa0f20-5b0a-4e72-9f11-99dcae291f88,2024-07-23,GB74FYRV95484252371623,Transfer,3217.14,GBP,Pending,Simmons-Kelly,Andersonhaven
d827ddb8-4017-4d8e-8d02-00d634ba2ac4,2024-11-14,GB17XTIA04684019332775,Deposit,4313.22,GBP,Completed,"Diaz, Mcdaniel and Garcia",Thompsonberg
355f82c0-01db-4556-8401-5f2e21453df1,2024-06-15,GB34YZOC92706791159504,Deposit,1501.13,CHF,Failed,"Lane, Sandoval and Turner",South Cherylberg
c27cb66a-9fbd-407d-a71d-1b4904f23fa5,2024-11-15,GB93XCOS39977784145191,Withdrawal,3838.73,CHF,Completed,"Carter, Smith and Smith",Virginiaview
fd4d3594-9348-48fe-a8a2-4528845d9bf5,2024-10-22,GB54DSYD37550268564982,Payment,4763.84,USD,Failed,"Miranda, Guerrero and Peters",Jamesshire
5e22a373-b8ed-4c8d-ab0f-d03b19885a97,2024-03-28,GB05TEYH88437971848644,Transfer,2933.75,CHF,Pending,"Durham, Duncan and Meyer",Brownborough
22304cc2-7a06-4179-86c1-ea7f9fbe7f1a,2024-10-07,GB95AOJL11133101364637,Deposit,4913.77,EUR,Completed,"Morrison, Campbell and Lopez",South Williambury
d56f3bd4-d5bc-4f82-924e-85d0b16acaa7,2024-03-03,GB06SBCS15784535464401,Deposit,4977.07,EUR,Failed,Adams PLC,Sarahfort
aeb588c5-f492-4dc4-91b3-026dcad18d1d,2024-11-28,GB11WTSU75999347902770,Deposit,4918.77,GBP,Failed,"Johnston, Glenn and Schmidt",Warnermouth
f3179324-a564-4ba4-8ade-2162abd610ae,2024-03-06,GB93JDGP97344242549314,Deposit,316.28,CHF,Failed,"Ingram, Stewart and Spencer",North Heather
e209c259-b9a1-4612-8f8c-de4e497a8539,2024-05-15,GB31GAPQ63680465267034,Withdrawal,462.94,USD,Failed,Townsend Ltd,West Jane
d67fc63c-fe95-49e4-a1fa-c3f7d0c21992,2024-07-10,GB96KDKQ46297223883735,Withdrawal,1296.41,EUR,Completed,"Rice, Wood and Gibson",East Linda
32ef486c-6a80-4b9d-b860-b2c820f54ce9,2024-04-14,GB66WKCS95679035733512,Withdrawal,461.27,GBP,Completed,Morton-Brooks,New Robertberg
d3d27239-cbda-4ce1-9e5f-887c65706548,2024-12-28,GB26CYTN72588298677644,Payment,2509.31,USD,Pending,"Madden, Lane and Hamilton",Anthonychester
